,UAL US Equity,UAL US Equity,UAL US Equity,UAL US Equity,UAL US Equity,UAL US Equity
,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_VOLUME,CUR_MKT_CAP
2022-08-31,35.01,36.26,36.3233,34.97,8595594.0,11438.7774
2022-09-01,35.18,34.67,35.22,33.74,9399712.0,11494.3213
2022-09-02,35.31,35.68,36.14,34.96,9496400.0,11536.7961
2022-09-06,36.58,35.82,36.73,35.28,10468423.0,11951.7417
2022-09-07,38.6,36.85,38.72,36.75,11802614.0,12611.734
2022-09-08,38.88,38.1,39.538,37.93,10187972.0,12703.2181
2022-09-09,39.26,39.36,39.61,39.0394,7413417.0,12827.3751
2022-09-12,39.22,39.6,40.26,39.11,7832921.0,12814.3059
2022-09-13,37.79,37.742,38.52,37.62,7532753.0,12347.0837
2022-09-14,38.43,37.56,38.47,36.71,7989980.0,12556.1901
2022-09-15,38.9,38.2,39.67,38.15,8410980.0,12709.7527
2022-09-16,37.48,37.93,37.99,37.005,10788125.0,12245.7977
2022-09-19,38.7,37.19,39.02,37.18,7951085.0,12644.4069
2022-09-20,38.17,38.6,39.385,37.625,9607834.0,12471.2406
2022-09-21,36.12,37.48,37.74,36.085,14719687.0,11801.4465
2022-09-22,34.45,36.2,36.3,34.01,12080954.0,11255.8093
2022-09-23,33.07,33.67,33.92,32.2701,13273147.0,10804.9234
2022-09-26,31.9,32.73,33.205,31.8,10792020.0,10422.6507
2022-09-27,32.83,32.655,33.245,31.91,12247299.0,10726.5085
2022-09-28,33.92,32.6,34.09,32.17,10074527.0,11082.643
2022-09-29,32.91,33.34,33.45,32.405,9418227.0,10752.6468
2022-09-30,32.53,32.72,33.1399,32.32,9136388.0,10628.4898
2022-10-03,32.81,32.36,33.0979,31.58,8905153.0,10719.9739
2022-10-04,35.33,33.99,35.425,33.95,12024875.0,11543.3307
2022-10-05,35.42,34.59,35.62,34.31,8573476.0,11572.7363
2022-10-06,34.96,35.2,35.68,34.25,9808686.0,11422.441
2022-10-07,33.86,34.7,34.7,33.43,9386374.0,11063.0392
2022-10-10,34.2,34.16,34.515,33.65,9607419.0,11174.127
2022-10-11,33.93,35.65,35.8662,32.71,12083056.0,11085.9103
2022-10-12,34.23,33.51,34.5,33.05,8886471.0,11183.9289
2022-10-13,35.4,34.16,35.88,33.08,13375296.0,11566.2017
2022-10-14,35.47,36.51,36.83,35.3313,11114562.0,11589.0727
2022-10-17,36.1,36.5,36.68,35.25,9615773.0,11794.9119
2022-10-18,37.25,37.19,37.4296,36.37,14113136.0,12170.6501
2022-10-19,39.1,39.315,40.35,38.41,28314564.0,12775.0985
2022-10-20,39.05,39.32,40.19,38.95,13004257.0,12758.762
2022-10-21,40.44,38.95,40.97,38.6,13232541.0,13212.9151
2022-10-24,41.88,40.585,42.0162,40.22,11935396.0,13683.4047
2022-10-25,42.6,41.74,42.74,41.4,9671080.0,13918.6495
2022-10-26,42.45,42.44,43.6,42.3499,9613671.0,13869.6401
2022-10-27,42.99,42.98,43.96,42.93,7599683.0,14046.0737
2022-10-28,43.72,43.27,43.77,42.81,9134346.0,14284.5858
2022-10-31,43.08,43.6499,44.17,43.06,7777775.0,14075.4793
2022-11-01,42.66,43.6,43.87,42.52,8536057.0,13938.2532
2022-11-02,41.11,42.19,42.78,41.07,10269493.0,13431.8235
2022-11-03,40.95,40.57,41.81,40.07,7724443.0,13379.5469
2022-11-04,42.62,41.88,43.04,41.83,9718510.0,13925.1841
2022-11-07,42.78,43.05,43.45,41.865,6055616.0,13977.4607
2022-11-08,42.18,42.7,43.03,41.7225,7091871.0,13781.4234
2022-11-09,42.37,41.58,42.8,41.42,6343503.0,13843.5018
2022-11-10,44.33,43.945,44.51,43.0216,9378708.0,14483.8904
2022-11-11,44.71,44.64,45.41,44.215,8173352.0,14608.0474
2022-11-14,44.03,44.15,44.98,44.0,5912352.0,14385.8717
2022-11-15,44.04,44.89,45.57,43.41,7062923.0,14389.139
2022-11-16,43.29,43.5,43.925,43.07,4851876.0,14144.0924
2022-11-17,43.25,42.53,43.3499,42.28,4288812.0,14131.0232
2022-11-18,43.82,43.94,44.81,43.28,4883405.0,14317.2587
2022-11-21,43.43,43.865,44.3,43.22,4047110.0,14189.8344
2022-11-22,43.43,43.56,43.91,42.83,3249723.0,14189.8344
2022-11-23,43.69,43.53,44.02,43.16,3380478.0,14274.7839
2022-11-25,44.42,43.6,44.5908,43.54,2398421.0,14513.296
2022-11-28,43.02,43.925,43.96,42.99,6025272.0,14055.8756
2022-11-29,43.69,42.98,43.8399,42.965,4434114.0,14274.7839
2022-11-30,44.17,43.66,44.175,43.085,4549013.0,14431.6138
2022-12-01,43.89,44.3,44.6241,43.6323,3906137.0,14340.1297
2022-12-02,43.89,43.3,44.27,43.11,4528976.0,14340.1297
2022-12-05,45.03,44.48,45.86,44.29,11174116.0,14712.6006
2022-12-06,45.92,45.21,45.97,44.92,7601836.0,15003.3893
2022-12-07,44.06,45.69,45.69,43.9042,8126450.0,14395.6736
2022-12-08,42.8,44.38,44.88,42.295,8779358.0,13983.9953
2022-12-09,43.04,42.3,43.11,42.205,5791845.0,14062.4102
2022-12-12,44.24,43.0,44.34,42.76,5297134.0,14454.4848
2022-12-13,41.17,45.5,45.57,40.92,18385109.0,13451.4272
2022-12-14,40.1,41.67,41.99,39.635,13887307.0,13101.8273
2022-12-15,38.55,39.65,40.07,38.15,10407244.0,12595.3976
2022-12-16,38.43,38.52,39.12,37.84,11429884.0,12556.1901
2022-12-19,37.98,38.67,38.86,37.89,5432494.0,12409.1621
2022-12-20,38.55,37.96,38.62,37.85,5512570.0,12595.3976
2022-12-21,39.0,38.59,39.44,38.59,6047284.0,12742.4256
2022-12-22,38.28,38.78,38.98,37.17,7246362.0,12507.1808
2022-12-23,38.39,38.36,38.48,37.765,4262487.0,12543.121
2022-12-27,38.2,38.2,38.99,37.72,6653995.0,12481.0425
2022-12-28,37.29,38.34,38.545,37.22,6402606.0,12183.7192
2022-12-29,37.92,37.38,38.2388,37.32,5890562.0,12389.5584
2022-12-30,37.7,37.59,38.06,37.455,6295835.0,12317.6781
2023-01-03,37.21,38.22,38.25,36.815,8149601.0,12157.5809
2023-01-04,39.72,37.62,39.845,37.56,8743685.0,12977.6704
2023-01-05,41.24,39.6,41.27,39.4304,8292701.0,13474.2982
2023-01-06,42.24,41.41,42.28,41.051,7728171.0,13801.0271
2023-01-09,43.35,42.57,44.185,42.26,10072187.0,14163.6961
2023-01-10,45.75,43.04,45.76,43.04,10584263.0,14947.8454
2023-01-11,47.71,45.49,47.775,45.41,16692538.0,15588.234
2023-01-12,51.3,48.61,51.32,48.56,21249666.0,16761.1906
2023-01-13,51.65,49.69,51.71,49.66,15893624.0,16875.5457
2023-01-17,51.2,51.1,51.59,49.94,20025388.0,16728.5177
2023-01-18,48.86,53.1,53.26,48.52,31617551.0,15963.9721
2023-01-19,48.37,48.29,48.58,46.88,15601994.0,15803.875
2023-01-20,49.46,48.67,49.68,48.42,9431792.0,16160.0095
2023-01-23,49.28,49.47,49.8652,48.8,7375128.0,16101.1983
2023-01-24,49.3,49.02,50.285,48.87,5412203.0,16107.7328
2023-01-25,50.28,49.09,50.86,49.04,8657991.0,16427.9271
2023-01-26,49.45,50.4,50.69,48.8,7688854.0,16156.7422
2023-01-27,48.73,49.34,49.6,48.63,6500141.0,15921.4974
2023-01-30,48.21,48.3,49.435,48.09,6112422.0,15751.5984
2023-01-31,48.96,48.395,49.24,47.98,5352269.0,15996.645
2023-02-01,50.22,48.84,50.26,48.2768,7826555.0,16408.3234
2023-02-02,52.31,50.47,52.34,50.34,11135531.0,17091.1867
2023-02-03,51.12,51.85,52.125,50.96,6959180.0,16702.3794
2023-02-06,50.92,50.36,51.13,50.17,4996937.0,16637.0336
2023-02-07,50.75,50.87,51.0928,49.54,4854370.0,16581.4897
2023-02-08,50.77,50.98,51.3,49.38,7367423.0,16588.0243
2023-02-09,49.82,50.98,51.29,49.61,5215675.0,16277.6319
2023-02-10,48.86,49.12,49.35,48.4001,6144055.0,15963.9721
2023-02-13,49.19,48.87,49.4,48.625,4356355.0,16071.7927
2023-02-14,50.06,49.045,50.2969,48.85,6199563.0,16356.0468
2023-02-15,49.91,49.33,50.1657,49.15,3677739.0,16307.0375
2023-02-16,48.99,49.51,49.72,48.78,5472324.0,16006.4469
2023-02-17,49.63,48.98,49.795,48.3531,4860517.0,16215.5534
2023-02-21,48.2,49.09,49.39,47.81,5385583.0,15748.3311
2023-02-22,48.78,48.07,48.93,47.7708,4622138.0,15937.8338
2023-02-23,50.58,49.48,51.4499,49.35,8536058.0,16525.9458
2023-02-24,50.21,49.5,50.25,49.07,5339952.0,16405.0561
2023-02-27,50.7,50.67,51.52,50.54,4914323.0,16565.1533
2023-02-28,51.96,50.6,52.33,50.58,6279671.0,16976.8316
2023-03-01,52.39,51.67,52.54,51.52,4876098.0,17117.325
2023-03-02,52.56,51.9,52.6084,51.4799,3261566.0,17172.8689
2023-03-03,53.06,53.2,53.86,52.67,6189345.0,17336.2334
2023-03-06,52.44,53.23,53.5614,52.29,4501585.0,17133.6615
2023-03-07,54.01,53.18,55.0401,52.87,9884502.0,17646.6258
2023-03-08,54.26,54.23,54.47,53.565,4875698.0,17728.308
2023-03-09,52.12,53.76,54.6,51.85,6478206.0,17029.1082
2023-03-10,50.97,53.3,53.5183,50.2,10974960.0,16653.37
2023-03-13,48.83,49.51,49.8,48.15,11968236.0,15954.1703
2023-03-14,46.21,47.46,47.76,45.36,21019446.0,15098.1407
2023-03-15,43.14,44.66,45.0545,42.34,16641087.0,14095.0831
2023-03-16,43.59,42.65,43.795,42.17,10612865.0,14242.1111
2023-03-17,43.04,43.37,43.87,42.4026,9367270.0,14062.4102
2023-03-20,43.09,43.25,43.68,42.8,6787134.0,14078.7466
2023-03-21,44.26,44.02,44.96,44.02,6373630.0,14461.0194
2023-03-22,42.82,44.14,44.32,42.78,6897739.0,13990.5298
2023-03-23,41.66,43.07,43.5,41.19,9530530.0,13611.5243
2023-03-24,41.36,41.06,41.5,40.43,7722645.0,13513.5057
2023-03-27,41.94,41.95,42.29,41.15,6793498.0,13703.0084
2023-03-28,42.41,41.76,42.565,41.58,5068531.0,13856.571
2023-03-29,43.47,42.97,43.65,42.67,6985509.0,14202.9036
2023-03-30,43.71,44.01,45.0584,43.59,7338034.0,14281.3185
2023-03-31,44.25,44.12,44.32,43.725,5140438.0,14457.7521
2023-04-03,43.35,43.68,43.76,42.71,7304230.0,14163.6961
2023-04-04,42.54,43.84,43.9014,42.18,5850281.0,13899.0457
2023-04-05,42.03,42.32,42.6,41.225,8509455.0,13732.414
2023-04-06,42.66,42.29,42.83,41.85,6306662.0,13938.2532
2023-04-10,43.13,42.6,43.21,42.285,6000330.0,14091.8158
2023-04-11,44.32,43.36,44.44,42.965,7853686.0,14480.6231
2023-04-12,41.44,43.98,43.99,41.0499,15750788.0,13539.644
2023-04-13,41.97,42.25,42.25,41.05,12302725.0,13712.8103
2023-04-14,41.67,42.18,42.39,41.335,5998667.0,13614.7916
2023-04-17,42.38,41.83,42.45,41.58,5691526.0,13846.7691
2023-04-18,43.04,42.75,43.27,42.155,10692571.0,14062.4102
2023-04-19,46.27,43.605,46.3,43.38,24080497.0,15117.7444
2023-04-20,44.89,45.85,46.27,44.515,10794697.0,14666.8586
2023-04-21,44.45,45.065,45.065,44.05,5317384.0,14523.0979
2023-04-24,43.93,44.62,44.88,43.265,5935436.0,14353.1989
2023-04-25,42.49,43.6,43.6627,42.41,6114008.0,13882.7093
2023-04-26,42.095,42.75,42.9515,41.7462,5614046.0,13753.6514
2023-04-27,42.83,42.61,43.0,41.24,7015402.0,13993.7971
2023-04-28,43.8,42.66,43.9,42.4,5894015.0,14310.7241
2023-05-01,44.41,43.66,44.8399,43.28,6253793.0,14510.0287
2023-05-02,44.53,44.01,44.6,43.07,6887911.0,14549.2362
2023-05-03,44.48,44.68,45.27,43.99,6485274.0,14532.8997
2023-05-04,42.92,44.35,44.65,42.595,8970921.0,14023.2027
2023-05-05,44.81,43.5,45.04,43.21,7768186.0,14640.7203
2023-05-08,45.86,45.31,46.24,45.23,6963093.0,14983.7856
2023-05-09,46.36,45.72,46.54,45.2201,4906887.0,15147.15
2023-05-10,45.52,46.95,47.0445,44.24,7466936.0,14872.6978
2023-05-11,45.08,45.14,45.34,44.6,4350942.0,14728.9371
2023-05-12,45.08,45.415,45.63,44.425,4202696.0,14728.9371
2023-05-15,45.2,45.21,45.49,44.76,4431381.0,14768.1445
2023-05-16,45.35,44.97,46.17,44.57,5620030.0,14817.1538
2023-05-17,47.75,45.93,48.375,45.93,13632674.0,15601.3031
2023-05-18,48.13,47.73,48.25,47.46,5947932.0,15725.4601
2023-05-19,47.54,48.07,48.21,46.9001,5243374.0,15532.6901
2023-05-22,47.41,47.74,48.105,46.62,6024714.0,15490.2153
2023-05-23,47.87,47.4,49.05,47.2,6531977.0,15640.5106
2023-05-24,46.66,47.4,47.43,45.97,7675760.0,15245.1687
2023-05-25,47.48,47.21,47.85,46.67,6113285.0,15513.0863
2023-05-26,47.26,47.51,48.18,46.93,4408370.0,15441.206
2023-05-30,48.01,47.75,48.64,47.5,5267000.0,15686.2526
2023-05-31,47.465,48.75,48.9027,46.97,7529977.0,15508.1854
2023-06-01,47.41,47.35,48.29,47.05,4985455.0,15490.2153
2023-06-02,48.5,48.03,48.94,47.73,7858978.0,15846.3498
2023-06-05,48.26,48.45,48.555,47.635,3701066.0,15767.9348
2023-06-06,48.79,47.99,49.121,47.81,3971758.0,15941.1011
2023-06-07,49.39,49.07,49.74,48.88,5180507.0,16137.1384
2023-06-08,49.87,49.27,50.44,49.26,5544842.0,16293.9683
2023-06-09,50.42,49.99,50.9,49.85,5752326.0,16473.6692
2023-06-12,51.31,50.91,52.01,50.7,6492384.0,16764.4579
2023-06-13,53.19,51.87,53.37,51.67,8633861.0,17378.7081
2023-06-14,53.35,53.26,53.83,52.72,6522198.0,17430.9847
2023-06-15,53.58,52.84,53.68,52.78,5878608.0,17506.1324
2023-06-16,53.5,53.5,54.055,52.985,6810498.0,17479.9941
2023-06-20,52.7,52.8,53.0591,52.155,5198814.0,17218.611
2023-06-21,52.85,52.43,53.135,52.11,4255062.0,17267.6203
2023-06-22,53.05,52.62,53.27,52.48,3266284.0,17332.9661
2023-06-23,52.65,51.96,52.74,51.82,4091868.0,17202.2745
2023-06-26,53.32,52.7,53.75,52.5,4962711.0,17421.1829
2023-06-27,56.03,53.97,56.44,53.87,10655047.0,18306.6181
2023-06-28,56.3,56.22,56.97,55.805,7064399.0,18394.8349
2023-06-29,53.72,56.42,56.76,53.61,11804314.0,17551.8744
2023-06-30,54.87,54.39,54.96,53.9,10051583.0,17927.6126
2023-07-03,55.06,54.49,55.3,54.39,3226264.0,17989.6911
2023-07-05,55.63,54.57,56.23,54.25,5553163.0,18175.9265
2023-07-06,54.42,54.87,55.3099,54.15,4938598.0,17780.5846
2023-07-07,55.39,54.55,55.74,54.48,5327284.0,18097.5116
2023-07-10,56.33,55.34,56.49,55.16,4779332.0,18404.6367
2023-07-11,56.18,56.2,56.36,55.265,4397763.0,18355.6274
2023-07-12,55.4,56.2,56.64,55.0,5881333.0,18100.7789
2023-07-13,55.23,56.9,57.45,55.11,8583704.0,18045.235
2023-07-14,53.34,55.39,55.4,52.96,7548806.0,17427.7174
2023-07-17,53.33,53.3,54.18,53.16,4617079.0,17424.4502
2023-07-18,54.79,53.17,55.01,53.12,5582285.0,17901.4743
2023-07-19,54.8,54.58,55.12,54.03,8730621.0,17904.7416
2023-07-20,56.57,55.83,57.56,54.6501,22003324.0,18483.0517
2023-07-21,57.61,57.24,58.23,56.4,11419692.0,18822.8497
2023-07-24,56.06,57.07,57.27,55.69,8125173.0,18316.4199
2023-07-25,54.22,55.13,55.16,53.32,12126957.0,17715.2388
2023-07-26,54.57,54.3,54.89,53.59,5921429.0,17829.5939
2023-07-27,53.26,53.94,54.28,52.82,7709997.0,17401.5791
2023-07-28,54.17,53.87,54.69,53.71,6038282.0,17698.9024
2023-07-31,54.31,54.24,54.44,53.98,3808247.0,17744.6444
2023-08-01,53.26,53.55,53.62,52.26,6176941.0,17401.5791
2023-08-02,52.67,52.5,52.935,52.21,4779965.0,17208.8091
2023-08-03,52.16,52.05,52.4807,51.56,5986729.0,17042.1774
2023-08-04,52.37,52.45,52.59,51.82,4409746.0,17110.7905
2023-08-07,53.68,52.98,53.8,52.43,5672469.0,17538.8053
2023-08-08,54.86,53.02,54.91,52.95,6648852.0,17924.3453
2023-08-09,53.13,54.77,54.91,52.94,5550592.0,17359.1044
2023-08-10,52.95,53.47,53.78,52.49,4642479.0,17300.2932
2023-08-11,52.26,52.59,52.685,51.82,4063298.0,17074.8503
2023-08-14,52.31,52.085,52.54,51.72,3273083.0,17091.1867
2023-08-15,51.34,51.8,51.93,51.22,4262144.0,16774.2597
2023-08-16,50.72,51.36,52.065,50.61,4356847.0,16571.6878
2023-08-17,49.53,50.63,50.7097,49.5,5527124.0,16182.8805
2023-08-18,49.1,48.79,49.41,48.55,4903325.0,16042.3871
2023-08-21,49.63,49.405,49.73,48.93,3512155.0,16215.5534
2023-08-22,49.43,49.84,50.1356,49.0,2870708.0,16150.2076
2023-08-23,50.39,49.29,50.63,48.66,4779529.0,16463.8673
2023-08-24,49.4,50.04,50.4,48.94,4674219.0,16140.4057
2023-08-25,48.94,49.47,49.54,48.515,4235921.0,15990.1105
2023-08-28,49.19,49.06,49.84,48.909,4459400.0,16071.7927
2023-08-29,50.28,49.305,50.66,49.08,4165250.0,16427.9271
2023-08-30,50.1,50.18,50.577,49.93,3075006.0,16369.1159
2023-08-31,49.81,50.52,50.54,49.4801,4160018.0,16274.3646
2023-09-01,49.72,50.13,50.16,49.12,3266655.0,16244.959
2023-09-05,48.47,48.98,49.33,47.38,12327595.0,15836.5479
2023-09-06,48.34,47.9,49.705,47.9,6623788.0,15794.0731
2023-09-07,47.68,48.15,48.25,47.49,5505317.0,15578.4321
2023-09-08,47.44,47.6,47.98,47.05,4866936.0,15500.0172
2023-09-11,47.69,47.6,47.96,46.99,4113497.0,15581.6994
2023-09-12,47.6,47.91,48.195,47.33,3416361.0,15552.2938
2023-09-13,45.79,46.12,46.77,45.39,9290927.0,14960.9145
2023-09-14,45.42,46.29,46.3659,45.31,7128889.0,14840.0249
2023-09-15,45.7,45.31,46.45,45.19,5875064.0,14931.5089
2023-09-18,44.63,45.35,45.42,44.49,5493166.0,14581.9091
2023-09-19,45.24,44.45,45.3,44.39,4192925.0,14781.2137
2023-09-20,44.36,45.5,45.75,44.315,4419035.0,14493.6923
2023-09-21,43.69,44.01,44.5,43.57,6045128.0,14274.7839
2023-09-22,43.07,43.39,43.7143,42.9,5096794.0,14072.212
2023-09-25,42.93,42.75,43.075,42.1413,5129362.0,14026.47
2023-09-26,42.65,42.7,43.38,42.51,5139203.0,13934.9859
2023-09-27,42.03,42.8,42.87,41.62,5258048.0,13732.414
2023-09-28,42.31,42.0,43.075,41.74,6091895.0,13823.8981
2023-09-29,42.3,42.57,42.985,41.845,6662702.0,13820.6308
2023-10-02,41.62,42.32,42.6,41.44,6398867.0,13598.4552
2023-10-03,40.53,41.48,41.55,40.35,7045864.0,13242.3207
2023-10-04,41.41,40.9,41.71,40.4,7731085.0,13529.8421
2023-10-05,41.32,41.88,42.13,41.125,6480467.0,13500.4365
2023-10-06,41.82,41.27,42.48,40.96,6348743.0,13663.801
2023-10-09,39.78,40.73,40.78,39.04,11089390.0,12997.2741
2023-10-10,40.39,40.4,41.3536,40.29,6497610.0,13196.5787
2023-10-11,41.0,40.4,41.14,40.27,6218556.0,13395.8833
2023-10-12,39.82,41.67,41.67,39.52,9377086.0,13010.3432
2023-10-13,38.72,39.47,39.833,38.55,8262214.0,12650.9415
2023-10-16,39.53,39.12,39.835,38.75,6678648.0,12915.5919
2023-10-17,40.12,39.45,40.44,39.38,11983168.0,13108.3619
2023-10-18,36.24,38.08,38.63,36.14,34214050.0,11840.6539
2023-10-19,36.03,36.09,37.1625,35.9101,14628590.0,11772.0409
2023-10-20,35.09,35.77,35.9776,35.07,11967023.0,11464.9157
2023-10-23,35.38,35.0,35.93,34.685,9656027.0,11559.6671
2023-10-24,35.14,35.56,35.64,35.025,7842388.0,11481.2522
2023-10-25,34.85,35.0,35.345,34.81,8362483.0,11386.5008
2023-10-26,34.92,34.84,35.54,34.64,8741616.0,11409.3718
2023-10-27,33.9,35.06,35.13,33.68,7817927.0,11076.1084
2023-10-30,34.8,34.27,35.07,34.135,8389983.0,11370.1644
2023-10-31,35.01,34.58,35.03,34.24,6842429.0,11438.7774
2023-11-01,34.81,35.01,35.36,34.49,8360965.0,11373.4317
2023-11-02,35.82,35.56,35.855,35.24,6849959.0,11703.4278
2023-11-03,37.51,36.46,37.84,36.29,13069775.0,12255.5996
2023-11-06,36.76,37.88,37.98,36.25,7315365.0,12010.5529
2023-11-07,37.03,37.02,37.125,36.23,6793261.0,12098.7697
2023-11-08,38.04,37.39,38.5,37.3436,9896360.0,12428.7659
2023-11-09,37.32,38.76,38.88,37.06,7876108.0,12193.5211
2023-11-10,37.99,37.25,38.15,37.225,6414812.0,12412.4294
2023-11-13,38.11,37.78,38.305,37.5,6552395.0,12451.6369
2023-11-14,39.38,39.2,39.5914,38.8623,6980135.0,12866.5825
2023-11-15,39.94,39.71,41.05,39.62,10065930.0,13049.5507
2023-11-16,39.28,39.85,40.32,39.13,5829609.0,12833.9097
2023-11-17,39.76,39.7,39.82,39.33,4948559.0,12990.7395
2023-11-20,40.02,39.53,40.14,39.37,4857939.0,13075.689
2023-11-21,39.44,39.69,39.75,39.18,4950372.0,12886.1863
2023-11-22,39.8,40.48,41.375,39.61,8771916.0,13003.8087
2023-11-24,39.71,40.07,40.28,39.51,3151263.0,12974.4031
2023-11-27,39.21,39.52,39.6,38.883,5153436.0,12811.0386
2023-11-28,38.96,39.3,39.41,38.32,6732044.0,12729.3564
2023-11-29,39.25,39.28,40.22,39.19,5970644.0,12824.1078
2023-11-30,39.4,39.59,39.67,38.68,7059677.0,12923.8665
2023-12-01,40.24,39.48,40.365,39.175,10633758.0,13199.4007
2023-12-04,40.52,40.16,40.8,39.66,7435105.0,13291.2454
2023-12-05,39.59,40.11,40.2551,39.11,7790043.0,12986.1897
2023-12-06,40.93,40.24,41.84,40.23,9696100.0,13425.7323
2023-12-07,41.26,41.4,42.055,41.15,10392603.0,13533.9779
2023-12-08,40.97,41.3,41.58,40.695,8115561.0,13438.853
2023-12-11,40.56,40.9,41.215,40.44,6018752.0,13304.3661
2023-12-12,41.1,40.67,41.28,40.4899,7963082.0,13481.4952
2023-12-13,41.58,40.84,41.715,39.81,8726313.0,13638.9433
2023-12-14,43.59,42.22,43.79,42.14,12180892.0,14298.2573
2023-12-15,43.58,43.51,43.87,43.22,8679614.0,14294.9772
2023-12-18,42.33,43.19,43.36,42.15,9030207.0,13884.956
2023-12-19,42.42,42.6,42.94,42.22,7220747.0,13914.4775
2023-12-20,41.18,42.0,42.73,41.125,7778943.0,13507.7366
2023-12-21,42.58,41.8,42.625,41.8,7572997.0,13966.9602
2023-12-22,42.55,42.58,42.98,42.26,4964191.0,13957.1197
2023-12-26,42.08,42.46,42.55,41.965,5260449.0,13802.9518
2023-12-27,41.73,42.12,42.22,41.525,4863106.0,13688.1459
2023-12-28,41.97,41.56,42.03,41.48,3813693.0,13766.8699
2023-12-29,41.26,41.84,41.8995,41.18,5593172.0,13533.9779
2024-01-02,40.72,41.13,41.69,40.56,6331256.0,13356.8488
2024-01-03,39.53,40.06,40.56,39.4,9730262.0,12966.5086
2024-01-04,40.47,39.71,40.885,39.6,6913849.0,13274.8446
2024-01-05,41.76,40.41,42.01,40.28,7198673.0,13697.9864
2024-01-08,42.92,41.48,43.52,41.44,13003760.0,14078.486
2024-01-09,43.54,43.53,44.16,43.056,9334293.0,14281.8565
2024-01-10,44.26,43.68,44.5,43.43,8337510.0,14518.0287
2024-01-11,44.51,44.06,44.54,43.41,6750274.0,14600.0329
2024-01-12,39.78,42.57,42.64,39.76,26572445.0,13048.5129
2024-01-16,38.93,39.29,39.38,38.1,13383450.0,12769.6985
2024-01-17,37.88,38.46,38.83,37.68,9483430.0,12425.2807
2024-01-18,39.77,38.05,39.83,37.882,11183788.0,13045.2327
2024-01-19,38.82,39.72,39.75,38.56,9734201.0,12733.6166
2024-01-22,38.45,39.26,39.49,38.2323,17254371.0,12612.2504
2024-01-23,40.49,41.015,42.32,39.771,30849057.0,13281.4049
2024-01-24,40.84,41.06,41.35,40.48,8524229.0,13396.2108
2024-01-25,42.96,42.09,43.1,41.78,14659328.0,14091.6067
2024-01-26,42.55,43.0,43.56,42.32,6921386.0,13957.1197
2024-01-29,42.09,42.5,42.87,42.01,7935230.0,13806.232
2024-01-30,41.66,41.76,42.18,41.57,5264197.0,13665.1847
2024-01-31,41.38,41.4,42.4585,40.86,7855875.0,13573.3399
2024-02-01,41.5,41.69,42.08,40.37,7493166.0,13612.702
2024-02-02,41.37,41.32,41.54,40.9,5737761.0,13570.0598
2024-02-05,40.01,40.76,40.83,39.98,8629109.0,13123.9568
2024-02-06,41.23,39.86,41.3,39.71,6553596.0,13524.1374
2024-02-07,41.28,41.23,41.64,40.8199,6535025.0,13540.5383
2024-02-08,41.62,41.21,41.66,40.44,7406130.0,13652.064
2024-02-09,42.33,42.86,43.035,41.595,9216150.0,13884.956
2024-02-12,43.02,42.15,43.29,42.09,7376567.0,14111.2877
2024-02-13,41.62,41.87,42.38,41.14,9501041.0,13652.064
2024-02-14,42.83,41.87,43.01,41.702,7489308.0,14048.9645
2024-02-15,42.83,43.33,43.685,42.57,6694584.0,14048.9645
2024-02-16,41.99,42.26,42.54,41.61,6985446.0,13773.4303
2024-02-20,43.46,41.68,43.72,41.68,12298960.0,14255.6151
2024-02-21,44.05,43.11,44.106,42.89,9333271.0,14449.1451
2024-02-22,45.26,44.45,45.88,44.39,9335800.0,14846.0456
2024-02-23,45.51,45.11,45.78,44.9611,6576111.0,14928.0498
2024-02-26,44.97,45.47,46.25,44.97,6694530.0,14750.9207
2024-02-27,44.9,45.39,45.52,44.55,6902909.0,14727.9595
2024-02-28,44.76,44.43,45.13,44.4,6146208.0,14682.0371
2024-02-29,45.49,45.0,45.6699,44.9319,6997020.0,14921.4895
2024-03-01,44.84,45.61,45.73,44.375,7289437.0,14708.2785
2024-03-04,44.14,44.59,45.18,43.63,10628809.0,14478.6666
2024-03-05,43.74,43.73,44.03,43.4107,6078318.0,14347.4599
2024-03-06,44.07,44.1,44.825,43.815,5927695.0,14455.7054
2024-03-07,44.12,44.09,44.718,44.02,5597183.0,14472.1063
2024-03-08,43.3,44.11,44.51,43.23,7734113.0,14203.1324
2024-03-11,42.89,42.83,43.07,42.53,7371000.0,14068.6455
2024-03-12,42.17,42.67,42.8,40.83,12149764.0,13832.4733
2024-03-13,43.035,41.91,43.33,41.86,7885380.0,14116.2079
2024-03-14,42.85,42.91,43.0,41.99,7293490.0,14055.5248
2024-03-15,43.62,42.795,43.69,42.78,9156519.0,14308.0978
2024-03-18,43.55,43.62,43.71,42.5,5685381.0,14285.1366
2024-03-19,43.91,43.63,44.06,43.325,5175525.0,14403.2227
2024-03-20,45.98,43.64,45.99,43.41,8628300.0,15082.2178
2024-03-21,46.63,46.11,46.685,45.93,5582809.0,15295.4287
2024-03-22,46.47,46.51,46.79,46.1385,4994423.0,15242.946
2024-03-25,44.89,45.05,45.11,43.541,13422379.0,14724.6793
2024-03-26,45.42,45.03,45.9,44.85,8598605.0,14898.5283
2024-03-27,47.24,45.69,47.48,45.62,10931173.0,15495.5191
